"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BARBORA KUBŮ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","27","0%","0%",801
"DANIEL MATĚJKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","43","0%","0%",802
"JANA BOŽKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","50","100%","0%",803
"JIŘÍ OCELÁK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","53","0%","0%",804
"JIŘÍ SMRŽ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","37","0%","0%",805
"JIŘÍ ŠULC, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","48","0%","0%",806
"JOSEF NEUBAUER, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","50","0%","0%",807
"JUDITA MIKEŠOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","49","100%","0%",808
"MARIE HAVRÁNKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","39","100%","0%",809
"MARTIN ČONDL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","42","0%","0%",810
"PAVEL KAŠPÁREK, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","58","0%","0%",811
"PAVEL VAŘIL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","0%","0%",812
"PETR METLIČKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","43","0%","0%",813
"PŘEMYSL TÁJEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","51","0%","0%",814
"RADEK DOLEŽAL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","0%",815
"RADIM LEHEČKA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","41","0%","0%",816
"ROMAN BOŽEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","50","0%","0%",817
"TOMÁŠ MRÁZEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","39","0%","0%",818
