"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"""ZA ROZVOJ OBCE""","9/7","3",2,"3","46,7","22%","33%",901
"SDRUŽENÍ ZA DOBŘE FUNGUJÍCÍ OBEC","8/7","0",2,"6","41","25%","50%",902
