"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"DAVID MAROUN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","25","0%","0%",801
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PTÝROV","7/7","7",0,"0","50,3","71%","43%",901
