"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","9/9","3",3,"2","41,6","33%","44%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","9/9","1",0,"7","43,9","0%","0%",7
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE MYŠTICE","9/9","5",2,"6","46","33%","0%",901
