"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ING. VÁCLAV MATYS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","70","0%","100%",801
"JIŘÍ CHVÁLA ML., NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","0%","0%",802
"ALENA PIŽLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","100%","0%",803
"VLASTA KHOLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","55","100%","0%",804
"PETR RAMBOUSEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",805
"JIŘÍ CHVÁLA ST., NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","66","0%","0%",806
"MIROSLAV KUČERA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","53","0%","0%",807
"RUDOLF VOSÁHLO, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","0%","0%",808
"MARTIN VLK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",809
"FRANTIŠEK FABIÁN, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","0%","0%",810
"ING. IVA UCHYTILOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","45","100%","100%",811
"ONDŘEJ POHL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","0%","0%",812
"LIBOR UCHYTIL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","20","0%","0%",813
