"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ KRAMÁŘ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","0%","0%",801
"LENKA KRAMÁŘOVÁ, DIS., NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","40","100%","100%",802
"MARTIN RACHOTA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","18","0%","0%",803
"RENATA TROJANOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","100%","0%",804
"MILOŠ ŠABACH, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","65","0%","0%",805
"RADEK RACHOTA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","0%","0%",806
"JAN ŠVŮGER, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","59","0%","0%",807
"MARTIN JONÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",808
"JAN ROZSÉVAČ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","58","0%","0%",809
"HANA ROZSÉVAČOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","57","100%","0%",810
"JIŘÍ DVOŘÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","62","0%","0%",811
"LUDMILA ČERNÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","63","100%","0%",812
