"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO SPOKOJENOU BUDOUCNOST","9/9","7",0,"2","47,4","11%","22%",901
"""ROZVOJ, TRADICE A KULTURA""","9/9","0",5,"4","50,6","44%","22%",902
