"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ILONA OROSZOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","100%","0%",801
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/7","0",7,"2","45,1","22%","33%",901
"""NEZÁVISLÍ""","8/7","0",1,"7","42,1","12%","12%",902
