"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ CHOŽOV, MNICHOVSKÝ TÝNEC, TŘTĚNO","9/9","0",6,"3","46,4","67%","11%",901
"PRO LEPŠÍ VENKOV","9/9","1",3,"3","39,6","11%","0%",902
"ZA OBEC KRÁSNĚJŠÍ","9/9","0",6,"3","53,2","33%","11%",903
"PRO OBEC","9/9","0",1,"8","40,9","44%","0%",904
