"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"STAROSTOVÉ A NEZÁVISLÍ","8/7","0",7,"1","43","25%","25%",166
"NEZÁVISLÍ","5/7","0",0,"0","35","20%","0%",901
