"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"TOVEŘÁCI","9/7","0",7,"2","49","33%","22%",901
"NAŠE VESNICE - NÁŠ DOMOV","7/7","2",0,"1","61,3","29%","57%",902
"PROSPERITA PRO TOVÉŘ, TOVÉŘ PRO VŠECHNY","5/7","0",4,"1","39","80%","80%",903
"HASIČI - NK","9/7","2",2,"4","51,3","22%","44%",904
