"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAROSLAV ŠROUBEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","48","0%","0%",801
"VĚRA FELIXOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","100%","0%",802
"KAREL MUŽÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","0%","0%",803
"JAROSLAVA TEJNOROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","44","100%","0%",804
"RADKA JUNGOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","36","100%","0%",805
"JAN AUERVEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",806
"JAN RITTICH, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","28","0%","0%",807
"JINDŘICH PESCHTA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","48","0%","0%",808
"PAVEL KRAMER, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","35","0%","0%",809
"VÁCLAV BLÁHA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","41","0%","0%",810
"PETR STAUBER, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","48","0%","0%",811
