"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ING. VÁCLAV PEXA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","0%","100%",801
"FRANTIŠEK FIŠER, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","70","0%","0%",802
"ING. JANA VESELÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","31","100%","100%",803
"ING. LUKÁŠ VESELÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","0%","100%",804
"ING. MIROSLAVA MACHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","100%","100%",805
"JAN ŠUSTER, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","59","0%","0%",806
"JOSEF MILOTA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","54","0%","0%",807
"JOSEF ŠUSTER, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","47","0%","0%",808
"VOJTĚCH VESELÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","56","0%","0%",809
"IVA BESTAJOVSKÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","51","100%","0%",810
