"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAROSLAV JANEČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","47","0%","0%",801
"JIŘÍ ŠVEJDA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","62","0%","0%",802
"JIŘÍ TROJAN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","55","0%","0%",803
"JOSEF KARLÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","56","0%","0%",804
"LADISLAV TROJAN, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","68","0%","0%",805
"LIBOR PILAŘ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",806
"MICHAL VODRÁŽKA, MVDR., NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","100%",807
"PAVEL MACHAČ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","51","0%","0%",808
"PETR PÁRTL, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","48","0%","0%",809
"TOMÁŠ PILAŘ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","0%","0%",810
"ZDENĚK PILAŘ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","53","0%","0%",811
