"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"RADEK PRAŽÁK","1/9","0",1,"0","39","0%","0%",801
"LIBOR MÁLEK","1/9","0",1,"0","46","0%","0%",802
"PAVEL PIVONKA","1/9","0",1,"0","50","0%","0%",803
"RICHARD ŠPIČKA","1/9","0",1,"0","32","0%","0%",804
"ING. MARIE PÁTKOVÁ","1/9","0",0,"0","46","100%","100%",805
"DANA JAHODOVÁ","1/9","0",1,"0","35","100%","0%",806
"PAVEL KRAJÍČEK","1/9","0",1,"0","51","0%","0%",807
"VLASTIMIL PŘIBYL","1/9","0",0,"0","37","0%","0%",808
"PAVEL VESELÝ","1/9","0",1,"0","52","0%","0%",809
"VLADIMÍR PRAŽÁK","1/9","0",1,"0","52","0%","0%",810
"ING. ARCH. LUKÁŠ PIVONKA","1/9","0",0,"0","28","0%","100%",811
"RADEK KŘÍŽ","1/9","0",1,"0","46","0%","0%",812
