"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","7/9","2",1,"0","61,4","29%","0%",47
"ŽALHOSTICE JSOU NÁŠ DOMOV","7/9","0",2,"5","50,3","29%","14%",470
"NOVÁ VLNA I.","9/9","0",5,"4","49,6","33%","11%",901
"NOVÁ VLNA II.","9/9","0",2,"7","41","33%","0%",902
