"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PAVEL BLÁHA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","53","0%","100%",801
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ŽÁKAVA","8/7","7",0,"1","44,5","0%","0%",901
