"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZDEŇKA MRÁZKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","43","100%","0%",801
"PAVEL KOBLIHA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","55","0%","0%",802
"MARTIN PRCHAL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",803
"ANTONIE PLECITÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","100%","0%",804
"TOMÁŠ SLEPIČKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",805
"ZDENĚK LHOTÁK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","34","0%","0%",806
"ZDENĚK ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","36","0%","0%",807
"JIŘÍ KAVKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","0%","0%",808
"LADISLAV TOUŠEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",809
"JIŘÍ NOVOTNÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",810
"BLAŽENA LHOTÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","63","100%","0%",811
"ING. ZDENĚK ZELENÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","71","0%","100%",812
"JOSEF VLACH, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","0%","0%",813
"JOSEF OTRADOVEC, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","0%","0%",814
"ING. JOSEF KOCURA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","58","0%","100%",815
