"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BOHUSLAV JŮN, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","44","0%","0%",801
"LUBOŠ PECHEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","42","0%","0%",802
"PAVEL OUHEL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","44","0%","0%",803
"JAROSLAV TICHÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","0%","0%",804
"JIŘÍ HOLICKÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","0%","100%",805
"EVA ZIKMUNDOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","59","100%","0%",806
"PAVEL OUHEL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","22","0%","0%",807
"PETR OUHEL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",808
"LUKÁŠ PECHEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","19","0%","0%",809
"PETR PAVLÍČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",810
"JOSEF MAŇAS, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","47","0%","0%",811
"ROMAN FUK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","41","0%","0%",812
