"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PRO VELKOU KRAŠ SPOLEČNĚ","9/9","0",5,"4","44","44%","22%",470
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","8/9","0",0,"0","40,8","75%","12%",7
