"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","5",0,"4","53,9","20%","20%",1
"""PŘEPYŠÁCI SOBĚ""","15/15","0",13,"2","44,3","27%","7%",901
"PŘEPYCHY 2014","15/15","0",0,"0","41","47%","20%",902
"SNK","15/15","0",9,"6","44,4","33%","0%",903
"MLADŠÍ PŘEPYCHY","15/15","0",3,"12","38,2","60%","27%",904
