"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BC.ZUZANA BÁRTOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","100%","0%",801
"ING. JITKA BROUČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","100%","0%",802
"JOZEF DOBIAŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",803
"MARCELA ČERVOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","48","100%","0%",804
"BC. JITKA LUKÁČOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","100%","0%",805
"ING. PAVEL MAREK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",806
"MICHAL NOŽIČKA DIS, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","35","0%","0%",807
"JAN PACHOLÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",808
"JIŘÍ PROCHÁZKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","55","0%","0%",809
"BLANKA RANDÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","47","100%","0%",810
"NIKITA STARIKOV, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","26","0%","0%",811
"ING. ARCH. LUCIE VLČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","100%","0%",812
"RADEK ZELENÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",813
