"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","7/7","4",0,"3","43,6","57%","14%",7
"ROBERT NOVÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","0%","0%",801
"MICHAL ŠMÍD, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","0%","0%",802
