"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"NEZÁVISLÍ KANDIDÁTI","9/9","0",4,"5","47","22%","0%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ V ROHOZNÉ","9/9","0",8,"1","45,3","33%","11%",902
