"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"TOP 09","2/7","0",1,"1","32","0%","0%",721
"MARIE CHROMÁ","1/7","0",1,"0","47","100%","0%",801
"LUBOŠ MUSIL","1/7","0",1,"0","46","0%","0%",802
"JOSEF MRŇA","1/7","0",1,"0","58","0%","0%",803
"LADISLAV HORT","1/7","0",1,"0","40","0%","0%",804
"MIROSLAV UJČÍK ST.","1/7","0",1,"0","49","0%","0%",805
"MIROSLAV UJČÍK","1/7","0",0,"0","20","0%","0%",806
"LENKA UJČÍKOVÁ","1/7","0",0,"0","39","100%","0%",807
"ROMAN ROUCHOVANSKÝ","1/7","0",0,"0","45","0%","0%",808
"PETR ŠVAŘÍČEK","1/7","0",0,"0","52","0%","0%",809
"MARCELA NEVAŘILÍKOVÁ","1/7","0",0,"0","42","100%","0%",810
"MICHAELA CHMELÍČKOVÁ","1/7","0",0,"0","31","100%","0%",811
