"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ING. JOSEF BIČIŠTĚ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","0%","100%",801
"MILUŠE BUCHAROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","62","100%","0%",802
"JIŘÍ JAROŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","46","0%","0%",803
"MARTIN SPÁČIL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","0%","0%",804
"ING. MAGDA ŘÍHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","100%","100%",805
"ZDEŇKA JIŘIČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","100%","0%",806
"BOHUSLAV VALEŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","36","0%","0%",807
"LUDMILA ŠVÁBENICKÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","62","100%","0%",808
"ZDENKA PETRIKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","62","100%","0%",809
"FRANTIŠEK ŠEPS, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","0%","0%",810
"VĚRA FLEGLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","100%","0%",811
"LUDMILA DRAŠTÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","100%","0%",812
"JITKA TULKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","100%","0%",813
"MIROSLAV DRAŠTÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","0%","0%",814
