"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I.","15/15","8",0,"8","48,1","47%","7%",901
"SPOLEČNĚ PRO LUKAVICI, VLACHOV, SLAVOŇOV","15/15","0",9,"6","38,1","40%","13%",902
