"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","11/11","2",0,"7","49,6","55%","0%",47
"""ZA OBEC KRÁSNĚJŠÍ""","9/11","3",1,"2","44","33%","0%",901
"""ZA ROZVOJ OBCE""","11/11","6",1,"3","42","45%","0%",902
