"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A STAN","15/15","0",7,"8","47,6","27%","33%",470
"PRAVÁ VOLBA PRO CHOTÍKOV","15/15","0",6,"9","46,6","33%","7%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""SPOLEČNĚ ZA ZMĚNU V CHOTÍKOVĚ""","15/15","0",4,"11","43,9","47%","53%",902
