"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MGR. JAN BLAŽEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","61","0%","100%",801
"JOSEF STARÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","46","0%","0%",802
"LUKÁŠ HAJŠÍNEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",803
"MARIE ŠIMONOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","56","100%","0%",804
"MARTIN KULHÁNEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","42","0%","0%",805
"MICHAL MOJŽÍŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","41","0%","0%",806
"MILAN TRPKOŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","44","0%","0%",807
"MILOŠ KALOUS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","63","0%","0%",808
"MIROSLAV BLAŽEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","33","0%","0%",809
"MIROSLAV BLAŽEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","60","0%","0%",810
"STANISLAV KUBATA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","67","0%","0%",811
