"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","3",0,"6","49,7","53%","7%",1
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","2",1,"4","51,7","33%","0%",47
"MORAVANÉ","15/15","0",6,"9","47,2","53%","13%",83
"MANKOVICE 2014","15/15","0",2,"13","32,1","27%","0%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""ZA OBEC KRÁSNĚJŠÍ""","15/15","7",0,"11","52,6","27%","20%",902
"ZA MANKOVICE","15/15","0",7,"8","40,5","67%","0%",903
