"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ALEŠ PRÝMEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","38","0%","0%",801
"DUŠAN STEJSKAL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",802
"ING. IVANA HOSTINSKÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","100%","100%",803
"JOSEF KUDRNÁČ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","40","0%","0%",804
"MARTIN PRŮŠEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","0%","0%",805
"HANA MAUDROVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","42","100%","0%",806
"MIROSLAV ŠOREJS, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","26","0%","0%",807
"PETR HOLAS, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","49","0%","0%",808
"RADMILA KOČOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","45","100%","0%",809
"RUDOLF ŠEDIVÝ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","60","0%","0%",810
"SOŇA ČERNÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","38","100%","0%",811
"VĚRA STUCHLÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","36","100%","0%",812
"ING. FRANTIŠEK JUNGMANN, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","53","0%","100%",813
"ING. LENKA ČERVENÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","46","100%","100%",814
"ROMAN PEKAŘ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","0%","0%",815
