"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","13/13","2",0,"3","46,8","38%","46%",1
"VOLBA PRO MĚSTO","13/13","3",0,"7","46,3","23%","31%",113
"KOMUNISTICKÁ STRANA ČECH A MORAVY","13/13","2",0,"5","65","23%","8%",47
"OBČANSKÉ SDRUŽENÍ ""ÚPIČÁCI"" V KOALICI S TOP 09","13/13","0",3,"10","49","15%","15%",480
"OBČANSKÁ DEMOKRATICKÁ STRANA","13/13","2",0,"6","50,7","38%","23%",53
"ŽÍT V ÚPICI (LES A NEZÁVISLÍ)","13/13","0",8,"5","45,8","38%","54%",543
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","13/13","3",0,"5","56,5","38%","23%",7
"ANO 2011","13/13","0",2,"11","39,2","23%","54%",768
