"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAN ROUŠAR","1/7","0",1,"0","56","0%","0%",801
"EDVARD HOLEŠ","1/7","0",1,"0","50","0%","0%",802
"MILAN BENEŠ","1/7","0",0,"0","63","0%","0%",803
"LUBOŠ TESÁREK","1/7","0",1,"0","32","0%","0%",804
"JOSEF KOVÁŘ","1/7","0",0,"0","26","0%","0%",805
"TOMÁŠ NEDĚLA","1/7","0",1,"0","33","0%","0%",806
"RADIM ŠENKÝŘ","1/7","0",0,"0","33","0%","0%",807
"MIROSLAVA BENEŠOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","48","100%","0%",808
"BOHUMIL SLAVÍČEK","1/7","0",0,"0","28","0%","0%",809
"ZDENĚK SLAVÍČEK","1/7","0",0,"0","22","0%","0%",810
"JIŘÍ PRÜGER","1/7","0",0,"0","36","0%","0%",811
