"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PETR PUCHNAR ML.","1/7","0",0,"0","27","0%","0%",801
"MIROSLAV PUCHNAR","1/7","0",1,"0","53","0%","0%",802
"JAN NEKULA","1/7","0",1,"0","61","0%","0%",803
"FRANTIŠEK TESAŘ","1/7","0",1,"0","62","0%","0%",804
"FRANTIŠEK BARTOŠ","1/7","0",1,"0","62","0%","0%",805
"KAREL TOBOLKA","1/7","0",1,"0","48","0%","0%",806
"RADEK KANTNER","1/7","0",0,"0","43","0%","0%",807
"LUKÁŠ HORKÝ","1/7","0",0,"0","27","0%","0%",808
"JAN POKORNÝ","1/7","0",1,"0","52","0%","0%",809
"MARTIN PUCHNAR","1/7","0",0,"0","25","0%","0%",810
"PETR PUCHNAR ST.","1/7","0",1,"0","47","0%","0%",811
