"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MILOSLAV KOPECKÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","53","0%","0%",801
"""VÝŽERKY 2014""","8/7","0",5,"3","47,4","25%","12%",901
