"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"LUBOŠ ZEMAN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","0%","0%",801
"MILOSLAV PODZIMEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","32","0%","0%",802
"ROSTISLAV KUBEC, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",803
"KAREL MATOUŠEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","0%","0%",804
"JOSEF KŘIKLÁN, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","0%","0%",805
"MARTIN KŘEMEN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",806
"JOSEF PRCHLÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","0%","0%",807
"JAROSLAVA HOLUBOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","41","100%","0%",808
"FRANTIŠEK KUKLA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","0%","0%",809
"JAROSLAV EICHINGER, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","48","0%","0%",810
"MARIE MATOUŠKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","26","100%","0%",811
"JIŘÍ HLAVNIČKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","0%","0%",812
