"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZDENĚK GERSTNER, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","61","0%","0%",801
"MGR. LIBOR ČAPEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","100%",802
"JINDŘIŠKA VODIČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","68","100%","0%",803
"PAVEL ŠIMON, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","30","0%","0%",804
"MILAN VIDOUREK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",805
"VLASTIMIL PEŠEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","0%","0%",806
"VLASTISLAV HORNÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",807
"PETRA ŠVADLENKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","100%","0%",808
"BOHUSLAV KLEPAČ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","0%","0%",809
"JOSEF DOSTÁL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","0%","0%",810
"MICHAL PEŠEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","23","0%","0%",811
