"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"LENKA BUREŠOVÁ","1/7","0",0,"0","40","100%","0%",801
"RENATA PANCNEROVÁ","1/7","0",0,"0","44","100%","0%",802
"JIŘÍ URBAN","1/7","0",0,"0","39","0%","0%",803
"PETR SÝKORA","1/7","0",1,"0","31","0%","0%",804
"FRANTIŠEK SÝKORA","1/7","0",0,"0","59","0%","0%",805
"JAN KOVÁŘ","1/7","0",0,"0","25","0%","0%",806
"VOJTĚCH SÝKORA","1/7","0",0,"0","23","0%","0%",807
"MIROSLAV ČERNÝ","1/7","0",1,"0","42","0%","0%",808
"MILAN PANCNER","1/7","0",1,"0","41","0%","0%",809
"MARTIN BUREŠ","1/7","0",1,"0","39","0%","0%",810
"PETR VESELÝ","1/7","0",0,"0","29","0%","0%",811
"JOSEF SÝKORA","1/7","0",1,"0","43","0%","0%",812
"KAREL NOVÁK","1/7","0",0,"0","52","0%","0%",813
"FRANTIŠEK URBAN","1/7","0",1,"0","65","0%","0%",814
"MGR.SLAVOMÍR PIPA","1/7","0",1,"0","49","0%","100%",815
"VLADIMÍR SVOBODA","1/7","0",1,"0","62","0%","0%",816
"PETR ČERVENKA","1/7","0",1,"0","38","0%","0%",817
