"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","9/9","1",0,"5","43,7","44%","22%",1
"OBČANSKÁ DEMOKRATICKÁ STRANA","9/9","5",0,"3","46,3","44%","56%",53
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/9","3",0,"3","37,3","22%","44%",901
"""SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - PRO ČEJČ""","9/9","0",0,"0","53,4","22%","44%",902
