"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ILONA MOTALOVÁ","1/7","0",0,"0","41","100%","0%",801
"ZA ROZVOJ OBCE DŘENICE","7/7","0",5,"2","45","43%","14%",901
