"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","1",1,"11","50,8","27%","20%",1
"STAROSTOVÉ A NEZÁVISLÍ","15/15","0",11,"4","49,7","20%","40%",166
"TOP 09","15/15","3",1,"8","45","47%","33%",721
"DOLANY, VÉSKA, POHOŘANY","15/15","0",8,"7","38,7","13%","7%",901
