"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ŠIMANOV 2018","9/7","0",3,"6","45,7","44%","0%",901
"SDRUŽENÍ PŘÁTEL ŠIMANOVA","5/7","0",1,"4","46","0%","60%",902
