"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ FOLPRECHT, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","0%","0%",801
"RADMILA JONÁŠOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","59","100%","0%",802
"ZDENĚK NÝVLT, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","56","0%","0%",803
"ING. ZDENĚK MÍCHAL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","52","0%","100%",804
"ING. LIBOR MOCÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","0%","100%",805
"JOSEF REJMAN, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","55","0%","0%",806
"ING. PAVLA VÁVROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","100%","100%",807
"DAVID HORÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","0%","0%",808
"ROMAN BÁRTA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","42","0%","0%",809
"JAKUB BÁRTA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","19","0%","0%",810
"TOMÁŠ BÁRTA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","0%","0%",811
"ING. IVO BRIXÍ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","51","0%","100%",812
