"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SNK EVROPŠTÍ DEMOKRATÉ","9/9","6",1,"1","45,8","56%","11%",129
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - NÁŠ CÍL SPOKOJENOST OBČANŮ","9/9","3",0,"5","38,3","11%","11%",901
