"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","9/9","3",0,"6","37,7","33%","22%",1
"KOMUNISTICKÁ STRANA ČECH A MORAVY","9/9","2",1,"1","57,8","33%","11%",47
"ZA OBEC KRÁSNĚJŠÍ","9/9","0",7,"2","42,4","33%","44%",901
