"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KAREL FICENC","1/9","0",1,"0","63","0%","0%",801
"RADEK LANGHAMMER","1/9","0",1,"0","48","0%","0%",802
"KAREL DVOŘÁK","1/9","0",1,"0","74","0%","0%",803
"LUDĚK SMRČKA","1/9","0",1,"0","51","0%","0%",804
"JAROSLAVA RUTSCHOVÁ","1/9","0",1,"0","65","100%","0%",805
"MARCELA JELETZOVÁ","1/9","0",1,"0","63","100%","0%",806
"JANA TOMANOVÁ","1/9","0",1,"0","67","100%","0%",807
"EVA DUCHANOVÁ","1/9","0",0,"0","45","100%","0%",808
"LUBOMÍR DRÁŽDIL","1/9","0",1,"0","58","0%","0%",809
"MAREK DUCHAN","1/9","0",0,"0","26","0%","0%",810
"VÍT FIALA","1/9","0",1,"0","52","0%","0%",811
"JOSEF VESELÝ","1/9","0",0,"0","52","0%","0%",812
