"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","14/15","2",0,"1","63,4","0%","7%",47
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","4",0,"8","43,5","27%","33%",7
"ZMĚNA - SDRUŽENÍ PRO CHROUSTOVICE, MĚSTEC, LHOTU, HOLEŠOVICE, MENTOUR, PODĚČELY, BŘEZOVICE","15/15","9",0,"5","44,3","20%","27%",901
