"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"STANISLAV MURCEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","40","0%","0%",801
"VĚRA CHUDIKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","50","100%","0%",802
"SVATAVA FERKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","100%","0%",803
"JANA CIHLÁŘOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","45","100%","0%",804
"ING. MICHAL BEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","0%","100%",805
"ROMAN KAŠTOVSKÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","0%","0%",806
"RADEK ZAJÍČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","43","0%","0%",807
"GABRIELA ZAJÍČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","100%","0%",808
"BC. BLANKA BĚŤÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","32","100%","100%",809
"ING. MICHAELA FAJKUSOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","100%","100%",810
"MLADA BIERSKÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","63","100%","0%",811
"MGA. TOMÁŠ SKALÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","36","0%","100%",812
"PETR DUBOVÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","55","0%","0%",813
"EMILIE KŘÍŽOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","59","100%","0%",814
"DAVID CHUDIK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","24","0%","0%",815
