"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JOSEF ČERNÍČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",801
"JINDŘICH HNILO, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","55","0%","0%",802
"PAVEL ŠURÁŇ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","0%","100%",803
"JIŘÍ TOMÁNEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","0%",804
"MIROSLAV ŠTĚPANČÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","55","0%","0%",805
"STANISLAV URBAN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","68","0%","0%",806
"KATEŘINA ŠURÁŇOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","100%","100%",807
"VÁCLAV KRÁLÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","0%","0%",808
"ZDENĚK STRÁŽNICKÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","0%","0%",809
"ROMAN ŠPRTA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",810
"JOSEF KRÁLÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","56","0%","0%",811
"MARIE SPÁČILOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","42","100%","0%",812
