"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","6/9","1",0,"2","44,8","50%","50%",1
"SUCHOLOZŠTÍ NEZÁVISLÍ","9/9","3",1,"4","45,6","22%","11%",427
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SUCHÁ LOZ","9/9","4",1,"4","35,9","33%","44%",470
