"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZA OTEVŘENĚJŠÍ ROSTOKLATY","9/9","0",1,"8","37,6","56%","67%",470
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/9","9",0,"1","51,2","56%","33%",901
