"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","6",0,"8","41","47%","53%",53
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I","15/15","0",9,"6","42,9","13%","27%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ II","15/15","0",3,"12","42","33%","40%",902
