"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"LEOŠ DOSTÁL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","0%","0%",801
"KAREL NOVOTNÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","27","0%","0%",802
"ING. JIŘÍ HEGER, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","51","0%","100%",803
"ING. ANNA HEGEROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","29","100%","100%",804
"JOSEF JUST, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","47","0%","0%",805
"IVA OCÁSKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","100%","0%",806
"VLADIMÍR OCÁSEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","0%","0%",807
"ING. FRANTIŠEK BURŠA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","52","0%","100%",808
"PETR ŠTĚPÁNEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","0%",809
"PAVEL HEJL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",810
"ING. MILAN DUFEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","32","0%","100%",811
