"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST","15/15","6",0,"10","45,9","33%","27%",112
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","3",0,"7","54,3","7%","13%",47
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","1",0,"7","46,6","47%","27%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","3",0,"6","42,3","27%","13%",7
"ANO 2011","15/15","0",3,"12","42,8","13%","7%",768
"PRO VOLARY","15/15","0",9,"6","44,2","33%","27%",901
