"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"FRANTIŠEK FABÍK","1/7","0",0,"0","76","0%","0%",801
"ING. JIŘÍ CHALUPA","1/7","0",1,"0","51","0%","100%",802
"KAREL JELÍNEK","1/7","0",1,"0","68","0%","0%",803
"VRATISLAV STANĚK","1/7","0",1,"0","45","0%","0%",804
"PAVEL SVOBODA","1/7","0",1,"0","46","0%","0%",805
"ING. JAROSLAV ŠIMON","1/7","0",1,"0","45","0%","100%",806
"ROMAN VACEK","1/7","0",1,"0","43","0%","0%",807
"BC.JINDŘICH DOLEŽAL","1/7","0",1,"0","40","0%","100%",808
"ING. ROSTISLAV ZÍDEK, PH.D.","1/7","0",0,"0","43","0%","100%",809
"ING. PETR ŠVOMA","1/7","0",0,"0","35","0%","100%",810
