"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"STANISLAV TVARŮŽEK","1/7","0",1,"0","43","0%","0%",801
"JITKA POSPÍŠILOVÁ","1/7","0",1,"0","50","100%","0%",802
"PETR POSPÍŠIL","1/7","0",1,"0","38","0%","0%",803
"JAN PACAL","1/7","0",1,"0","38","0%","0%",804
"ANTONÍN NOVÁK","1/7","0",1,"0","53","0%","0%",805
"JOSEF MEZLÍK","1/7","0",1,"0","53","0%","0%",806
"FRANTIŠEK MEZLÍK","1/7","0",1,"0","46","0%","0%",807
"IVETA JELÍNKOVÁ","1/7","0",1,"0","48","100%","0%",808
"PAVEL JAŠA","1/7","0",1,"0","49","0%","0%",809
"ING. VLADIMÍR DVOŘÁK","1/7","0",1,"0","41","0%","100%",810
"LUBOŠ DOLEŽAL","1/7","0",1,"0","50","0%","0%",811
"PAVEL FILIPEC","1/7","0",0,"0","34","0%","0%",812
"ALEŠ BRADÁČ","1/7","0",0,"0","35","0%","0%",813
