"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","11/11","0",2,"9","48,7","27%","45%",53
"ROZVOJ OBCE S ROZUMEM, BEZ ZBYTEČNÉHO ZADLUŽOVÁNÍ","11/11","5",1,"5","48,1","27%","0%",901
"SNK - MĚŠICE-MÍSTO K ŽIVOTU","11/11","0",5,"6","49","36%","27%",902
"NÁŠ DOMOV MĚŠICE","11/11","0",4,"7","40,6","64%","55%",903
