"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JSME TU PRO VÁS","9/7","0",0,"0","44,2","44%","0%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""SDRUŽENÍ - OBČANÉ POPOVIC""","8/7","7",0,"2","44,8","0%","25%",902
