"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BEDŘICH KRATOCHVÍL, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","40","0%","0%",801
"JAN HÜTTNER, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","30","0%","0%",802
"JINDŘICH KOŠNER, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","46","0%","100%",803
"EMIL ŠUDÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","61","0%","0%",804
"RICHARD VANĚČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","0%","0%",805
"VÁCLAV MALÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","0%","0%",806
"TOMÁŠ HÜTTNER, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","43","0%","0%",807
"DITA MATOUŠOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","100%","100%",808
"JIŘINA TOMKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","59","100%","0%",809
"KATEŘINA KREJSOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","30","100%","0%",810
"JOSEF DVOŘÁČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","55","0%","100%",811
"VLASTIMIL ZÁZVORKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","51","0%","100%",812
"JAKUB FRANTA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","0%","0%",813
