"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZA ROZVOJ OBCE","9/9","0",8,"1","46,4","22%","11%",901
"ZA OBEC KRÁSNĚJŠÍ","9/9","3",0,"5","41,4","33%","0%",902
