"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JOSEF JEŽEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","50","0%","0%",801
"PETR KOCIÁN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","0%","0%",802
"MIROSLAV KOSPRT, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","56","0%","0%",803
"JAROSLAV KUBELKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","47","0%","0%",804
"LEONA TURYNOVÁ FORTELKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","43","100%","0%",805
"MARTINA JANDOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","41","100%","0%",806
"SVĚTLANA BERÁNKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","59","100%","100%",807
"PETR ŠÁR, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","0%","0%",808
"MARTIN LINHART, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","38","0%","0%",809
"MILOSLAV ŠVEJDA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","62","0%","0%",810
"JIŘÍ STRÁNSKÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","56","0%","0%",811
"MARTINA PROCHÁZKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","41","100%","0%",812
"JOSEF KOCOUREK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",813
"JOSEF MAREK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","45","0%","0%",814
