"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","3",0,"6","48,5","33%","7%",1
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","1",0,"4","66","0%","27%",47
"TOP 09 A NEZÁVISLÍ","15/15","0",8,"7","33,5","13%","53%",480
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","0",0,"12","41,4","40%","20%",7
"PRO ROZVOJ MĚSTA VELEŠÍN","15/15","0",11,"4","45,9","33%","0%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VELEŠÍN 2014 - 2018","15/15","0",8,"7","46,3","20%","40%",902
