"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I.","9/9","5",0,"4","51,1","33%","44%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ II.","9/9","2",2,"3","55,7","56%","0%",902
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ III.","8/9","0",3,"5","39,5","50%","0%",903
